Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
Bosnia and Herzegovina,renewables_n_other,1992,0.035235108,0.034893908,7.08632,4233.67,35.13697884,20.99233074,0.0
Botswana,all_energy_types,1992,0.038779947,0.020064972,12.2024,1363.54,28.44063749,3.178058976,2.607885419
Botswana,coal,1992,0.021835504,0.020064972,12.2024,1363.54,28.44063749,3.178058976,1.607885419
Botswana,natural_gas,1992,0.0,0.0,12.2024,1363.54,28.44063749,3.178058976,0.0
Botswana,petroleum_n_other_liquids,1992,0.016671483,0.0,12.2024,1363.54,28.44063749,3.178058976,1.0
Botswana,nuclear,1992,0.0,0.0,12.2024,1363.54,28.44063749,3.178058976,0.0
Botswana,renewables_n_other,1992,0.00027296,0.0,12.2024,1363.54,28.44063749,3.178058976,0.0
Brazil,all_energy_types,1992,5.815131528,4.23880883,1540.129,154597.8,37.61458137,3.775743154,251.544042
Brazil,coal,1992,0.415563632,0.075379461,1540.129,154597.8,37.61458137,3.775743154,45.13412143
Brazil,natural_gas,1992,0.152986699,0.152986699,1540.129,154597.8,37.61458137,3.775743154,7.409920595
Brazil,petroleum_n_other_liquids,1992,2.767612913,1.392968439,1540.129,154597.8,37.61458137,3.775743154,199.0
Brazil,nuclear,1992,0.017039098,0.017039098,1540.129,154597.8,37.61458137,3.775743154,0.0
Brazil,renewables_n_other,1992,2.461929186,2.600435134,1540.129,154597.8,37.61458137,3.775743154,0.0
British Virgin Islands,all_energy_types,1992,0.000662478,0.0,0.394952,18.443,35.92031917,1.677364455,0.05039
British Virgin Islands,coal,1992,0.0,0.0,0.394952,18.443,35.92031917,1.677364455,0.0
British Virgin Islands,natural_gas,1992,0.0,0.0,0.394952,18.443,35.92031917,1.677364455,0.0
British Virgin Islands,petroleum_n_other_liquids,1992,0.000662478,0.0,0.394952,18.443,35.92031917,1.677364455,0.05039
British Virgin Islands,nuclear,1992,0.0,0.0,0.394952,18.443,35.92031917,1.677364455,0.0
British Virgin Islands,renewables_n_other,1992,0.0,0.0,0.394952,18.443,35.92031917,1.677364455,0.0
Brunei,all_energy_types,1992,0.054801777,0.704077725,19.7242,273.888,200.0882747,2.778403046,3.2368218
Brunei,coal,1992,0.0,0.0,19.7242,273.888,200.0882747,2.778403046,0.0
Brunei,natural_gas,1992,0.04039,0.330103431,19.7242,273.888,200.0882747,2.778403046,1.8368218
Brunei,petroleum_n_other_liquids,1992,0.014411777,0.373974294,19.7242,273.888,200.0882747,2.778403046,1.4
Brunei,nuclear,1992,0.0,0.0,19.7242,273.888,200.0882747,2.778403046,0.0
Brunei,renewables_n_other,1992,0.0,0.0,19.7242,273.888,200.0882747,2.778403046,0.0
Bulgaria,all_energy_types,1992,0.918557395,0.357489105,68.3735,8526.335,107.7317975,13.43440654,61.19213315
Bulgaria,coal,1992,0.297219435,0.211682512,68.3735,8526.335,107.7317975,13.43440654,32.47133333
Bulgaria,natural_gas,1992,0.193688649,0.001398474,68.3735,8526.335,107.7317975,13.43440654,9.720799828
Bulgaria,petroleum_n_other_liquids,1992,0.276069042,0.002366833,68.3735,8526.335,107.7317975,13.43440654,19.0
Bulgaria,nuclear,1992,0.120922922,0.120922922,68.3735,8526.335,107.7317975,13.43440654,0.0
Bulgaria,renewables_n_other,1992,0.030657347,0.021118364,68.3735,8526.335,107.7317975,13.43440654,0.0
Burkina Faso,all_energy_types,1992,0.008140175,0.00020684,8.81754,9297.11,0.875559757,0.923179863,0.6
Burkina Faso,coal,1992,0.0,0.0,8.81754,9297.11,0.875559757,0.923179863,0.0
Burkina Faso,natural_gas,1992,0.0,0.0,8.81754,9297.11,0.875559757,0.923179863,0.0
Burkina Faso,petroleum_n_other_liquids,1992,0.007933335,0.0,8.81754,9297.11,0.875559757,0.923179863,0.6
Burkina Faso,nuclear,1992,0.0,0.0,8.81754,9297.11,0.875559757,0.923179863,0.0
Burkina Faso,renewables_n_other,1992,0.00020684,0.00020684,8.81754,9297.11,0.875559757,0.923179863,0.0
Burma,all_energy_types,1992,0.088765671,0.08530534,30.9648,42401.7,2.093446037,2.866663787,4.568277037
Burma,coal,1992,0.001848009,0.001767063,30.9648,42401.7,2.093446037,2.866663787,0.209594154
Burma,natural_gas,1992,0.0363519,0.0363519,30.9648,42401.7,2.093446037,2.866663787,1.958682883
Burma,petroleum_n_other_liquids,1992,0.034786618,0.031642351,30.9648,42401.7,2.093446037,2.866663787,2.4
Burma,nuclear,1992,0.0,0.0,30.9648,42401.7,2.093446037,2.866663787,0.0
Burma,renewables_n_other,1992,0.015779144,0.015544026,30.9648,42401.7,2.093446037,2.866663787,0.0
Burundi,all_energy_types,1992,0.005655277,0.001075568,6.23973,5685.57,0.994671975,0.90633363,0.3
Burundi,coal,1992,0.0,0.0,6.23973,5685.57,0.994671975,0.90633363,0.0
Burundi,natural_gas,1992,0.0,0.0,6.23973,5685.57,0.994671975,0.90633363,0.0
Burundi,petroleum_n_other_liquids,1992,0.004501233,0.0,6.23973,5685.57,0.994671975,0.90633363,0.3
Burundi,nuclear,1992,0.0,0.0,6.23973,5685.57,0.994671975,0.90633363,0.0
Burundi,renewables_n_other,1992,0.001154044,0.001075568,6.23973,5685.57,0.994671975,0.90633363,0.0
Cabo Verde,all_energy_types,1992,0.001389207,0.0,0.954566,355.763,3.904866091,1.455328259,0.09921
Cabo Verde,coal,1992,0.0,0.0,0.954566,355.763,3.904866091,1.455328259,0.0
Cabo Verde,natural_gas,1992,0.0,0.0,0.954566,355.763,3.904866091,1.455328259,0.0
Cabo Verde,petroleum_n_other_liquids,1992,0.001389207,0.0,0.954566,355.763,3.904866091,1.455328259,0.09921
Cabo Verde,nuclear,1992,0.0,0.0,0.954566,355.763,3.904866091,1.455328259,0.0
Cabo Verde,renewables_n_other,1992,0.0,0.0,0.954566,355.763,3.904866091,1.455328259,0.0
Cambodia,all_energy_types,1992,0.007437562,0.000692914,16.157,9623.9,0.772822037,0.460330631,0.5
Cambodia,coal,1992,0.0,0.0,16.157,9623.9,0.772822037,0.460330631,0.0
Cambodia,natural_gas,1992,0.0,0.0,16.157,9623.9,0.772822037,0.460330631,0.0
Cambodia,petroleum_n_other_liquids,1992,0.006744648,0.0,16.157,9623.9,0.772822037,0.460330631,0.5
Cambodia,nuclear,1992,0.0,0.0,16.157,9623.9,0.772822037,0.460330631,0.0
Cambodia,renewables_n_other,1992,0.000692914,0.000692914,16.157,9623.9,0.772822037,0.460330631,0.0
Cameroon,all_energy_types,1992,0.078769138,0.331912689,33.3608,12499.5,6.301783095,2.361128564,3.5
Cameroon,coal,1992,0.0,0.0,33.3608,12499.5,6.301783095,2.361128564,0.0
Cameroon,natural_gas,1992,0.0,0.0,33.3608,12499.5,6.301783095,2.361128564,0.0
Cameroon,petroleum_n_other_liquids,1992,0.05163173,0.304775281,33.3608,12499.5,6.301783095,2.361128564,3.5
Cameroon,nuclear,1992,0.0,0.0,33.3608,12499.5,6.301783095,2.361128564,0.0
Cameroon,renewables_n_other,1992,0.027137408,0.027137408,33.3608,12499.5,6.301783095,2.361128564,0.0
Canada,all_energy_types,1992,11.1073489,14.23163131,888.77,28371.25,391.5001594,12.49743904,425.9548098
Canada,coal,1992,1.053183049,1.388856418,888.77,28371.25,391.5001594,12.49743904,95.22872018
Canada,natural_gas,1992,2.63981673,4.59712476,888.77,28371.25,391.5001594,12.49743904,129.2718892
Canada,petroleum_n_other_liquids,1992,3.32969213,4.083519009,888.77,28371.25,391.5001594,12.49743904,201.4542004
Canada,nuclear,1992,0.87574344,0.87574344,888.77,28371.25,391.5001594,12.49743904,0.0
Canada,renewables_n_other,1992,3.208913548,3.286387682,888.77,28371.25,391.5001594,12.49743904,0.0
Cayman Islands,all_energy_types,1992,0.004159819,0.0,1.59069,27.784,149.7199298,2.615103213,0.3
Cayman Islands,coal,1992,0.0,0.0,1.59069,27.784,149.7199298,2.615103213,0.0
Cayman Islands,natural_gas,1992,0.0,0.0,1.59069,27.784,149.7199298,2.615103213,0.0
Cayman Islands,petroleum_n_other_liquids,1992,0.004159819,0.0,1.59069,27.784,149.7199298,2.615103213,0.3
Cayman Islands,nuclear,1992,0.0,0.0,1.59069,27.784,149.7199298,2.615103213,0.0
Cayman Islands,renewables_n_other,1992,0.0,0.0,1.59069,27.784,149.7199298,2.615103213,0.0
Central African Republic,all_energy_types,1992,0.004266734,0.000796334,3.38628,2959.24,1.44183447,1.26000633,0.3
Central African Republic,coal,1992,0.0,0.0,3.38628,2959.24,1.44183447,1.26000633,0.0
Central African Republic,natural_gas,1992,0.0,0.0,3.38628,2959.24,1.44183447,1.26000633,0.0
Central African Republic,petroleum_n_other_liquids,1992,0.0034704,0.0,3.38628,2959.24,1.44183447,1.26000633,0.3
Central African Republic,nuclear,1992,0.0,0.0,3.38628,2959.24,1.44183447,1.26000633,0.0
Central African Republic,renewables_n_other,1992,0.000796334,0.000796334,3.38628,2959.24,1.44183447,1.26000633,0.0
Chad,all_energy_types,1992,0.004747679,0.0,6.90456,6356.74,0.746873209,0.687614967,0.3
Chad,coal,1992,0.0,0.0,6.90456,6356.74,0.746873209,0.687614967,0.0
Chad,natural_gas,1992,0.0,0.0,6.90456,6356.74,0.746873209,0.687614967,0.0
Chad,petroleum_n_other_liquids,1992,0.004747679,0.0,6.90456,6356.74,0.746873209,0.687614967,0.3
Chad,nuclear,1992,0.0,0.0,6.90456,6356.74,0.746873209,0.687614967,0.0
Chad,renewables_n_other,1992,0.0,0.0,6.90456,6356.74,0.746873209,0.687614967,0.0
Chile,all_energy_types,1992,0.630101688,0.321672766,142.2021,13652.55,46.15267388,4.431029414,28.87975455
Chile,coal,1992,0.051226315,0.028413954,142.2021,13652.55,46.15267388,4.431029414,5.559377885
Chile,natural_gas,1992,0.05444455,0.05544455,142.2021,13652.55,46.15267388,4.431029414,2.758946667
Chile,petroleum_n_other_liquids,1992,0.335589709,0.0484419,142.2021,13652.55,46.15267388,4.431029414,20.56143
Chile,nuclear,1992,0.0,0.0,142.2021,13652.55,46.15267388,4.431029414,0.0
Chile,renewables_n_other,1992,0.188841114,0.189372362,142.2021,13652.55,46.15267388,4.431029414,0.0
China,all_energy_types,1992,30.0757759,32.90884596,2076.477,1207420.0,24.90912516,14.48403999,2460.412876
China,coal,1992,22.49445062,24.82244333,2076.477,1207420.0,24.90912516,14.48403999,2065.188662
China,natural_gas,1992,0.594807565,0.613778232,2076.477,1207420.0,24.90912516,14.48403999,31.22421312
China,petroleum_n_other_liquids,1992,5.65465791,6.120905817,2076.477,1207420.0,24.90912516,14.48403999,364.0
China,nuclear,1992,0.0051695,0.0051695,2076.477,1207420.0,24.90912516,14.48403999,0.0
China,renewables_n_other,1992,1.326690309,1.346549084,2076.477,1207420.0,24.90912516,14.48403999,0.0
Colombia,all_energy_types,1992,0.95748003,1.889490683,278.106,34422.6,27.81544769,3.442860023,45.62783532
Colombia,coal,1992,0.132129327,0.554745588,278.106,34422.6,27.81544769,3.442860023,10.85331591
Colombia,natural_gas,1992,0.140088601,0.140088601,278.106,34422.6,27.81544769,3.442860023,7.639894717
Colombia,petroleum_n_other_liquids,1992,0.455975976,0.961372,278.106,34422.6,27.81544769,3.442860023,27.1346247
Colombia,nuclear,1992,0.0,0.0,278.106,34422.6,27.81544769,3.442860023,0.0
Colombia,renewables_n_other,1992,0.229286125,0.233284494,278.106,34422.6,27.81544769,3.442860023,0.0
Comoros,all_energy_types,1992,0.000879618,2.07e-05,1.18476,436.454,2.015373558,0.742443913,0.06686
Comoros,coal,1992,0.0,0.0,1.18476,436.454,2.015373558,0.742443913,0.0
Comoros,natural_gas,1992,0.0,0.0,1.18476,436.454,2.015373558,0.742443913,0.0
Comoros,petroleum_n_other_liquids,1992,0.000858934,0.0,1.18476,436.454,2.015373558,0.742443913,0.06686
Comoros,nuclear,1992,0.0,0.0,1.18476,436.454,2.015373558,0.742443913,0.0
Comoros,renewables_n_other,1992,2.07e-05,2.07e-05,1.18476,436.454,2.015373558,0.742443913,0.0
Congo-Brazzaville,all_energy_types,1992,0.016851315,0.37244776,10.6897,2489.95,6.767732444,1.576406765,0.9
Congo-Brazzaville,coal,1992,0.0,0.0,10.6897,2489.95,6.767732444,1.576406765,0.0
Congo-Brazzaville,natural_gas,1992,0.0,0.0,10.6897,2489.95,6.767732444,1.576406765,0.0
Congo-Brazzaville,petroleum_n_other_liquids,1992,0.012128837,0.368093778,10.6897,2489.95,6.767732444,1.576406765,0.9
Congo-Brazzaville,nuclear,1992,0.0,0.0,10.6897,2489.95,6.767732444,1.576406765,0.0
Congo-Brazzaville,renewables_n_other,1992,0.004722478,0.004353982,10.6897,2489.95,6.767732444,1.576406765,0.0
Congo-Kinshasa,all_energy_types,1992,0.108942379,0.117922939,43.8803,37333.9,2.918055146,2.482717279,3.2
Congo-Kinshasa,coal,1992,0.0,0.0,43.8803,37333.9,2.918055146,2.482717279,0.0
Congo-Kinshasa,natural_gas,1992,0.0,0.0,43.8803,37333.9,2.918055146,2.482717279,0.0
Congo-Kinshasa,petroleum_n_other_liquids,1992,0.051152709,0.055943333,43.8803,37333.9,2.918055146,2.482717279,3.2
Congo-Kinshasa,nuclear,1992,0.0,0.0,43.8803,37333.9,2.918055146,2.482717279,0.0
Congo-Kinshasa,renewables_n_other,1992,0.05778967,0.061979606,43.8803,37333.9,2.918055146,2.482717279,0.0
Cook Islands,all_energy_types,1992,0.000629273,1.03e-06,0.0,0.0,0.0,0.0,0.03862
Cook Islands,coal,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,natural_gas,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,petroleum_n_other_liquids,1992,0.000628239,0.0,0.0,0.0,0.0,0.0,0.03862
Cook Islands,nuclear,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,renewables_n_other,1992,1.03e-06,1.03e-06,0.0,0.0,0.0,0.0,0.0
Costa Rica,all_energy_types,1992,0.093690175,0.04157484,30.8944,3286.52,28.50741063,3.032594101,2.837850293
Costa Rica,coal,1992,0.0,0.0,30.8944,3286.52,28.50741063,3.032594101,0.0
Costa Rica,natural_gas,1992,0.0,0.0,30.8944,3286.52,28.50741063,3.032594101,0.0
Costa Rica,petroleum_n_other_liquids,1992,0.052279111,0.0,30.8944,3286.52,28.50741063,3.032594101,2.837850293
Costa Rica,nuclear,1992,0.0,0.0,30.8944,3286.52,28.50741063,3.032594101,0.0
Costa Rica,renewables_n_other,1992,0.041411064,0.04157484,30.8944,3286.52,28.50741063,3.032594101,0.0
Croatia,all_energy_types,1992,0.306610722,0.201116205,61.748,4570.805,67.0802457,4.965516655,0.0
Croatia,coal,1992,0.024809695,0.003036802,61.748,4570.805,67.0802457,4.965516655,0.0
Croatia,natural_gas,1992,0.10053294,0.067293831,61.748,4570.805,67.0802457,4.965516655,0.0
Croatia,petroleum_n_other_liquids,1992,0.137281476,0.086273604,61.748,4570.805,67.0802457,4.965516655,0.0
Croatia,nuclear,1992,0.0,0.0,61.748,4570.805,67.0802457,4.965516655,0.0
Croatia,renewables_n_other,1992,0.043986611,0.044511968,61.748,4570.805,67.0802457,4.965516655,0.0
Cuba,all_energy_types,1992,0.411645179,0.058638255,68.1863,10736.4,38.34108068,6.037065784,32.38927711
Cuba,coal,1992,0.001211122,0.0,68.1863,10736.4,38.34108068,6.037065784,0.323727724
Cuba,natural_gas,1992,0.00127734,0.00127734,68.1863,10736.4,38.34108068,6.037065784,0.065549389
Cuba,petroleum_n_other_liquids,1992,0.393940806,0.040619808,68.1863,10736.4,38.34108068,6.037065784,32.0
Cuba,nuclear,1992,0.0,0.0,68.1863,10736.4,38.34108068,6.037065784,0.0
Cuba,renewables_n_other,1992,0.015215911,0.016741107,68.1863,10736.4,38.34108068,6.037065784,0.0
Cyprus,all_energy_types,1992,0.080682759,0.0,0.0,619.231,130.2950904,0.0,5.046650723
Cyprus,coal,1992,0.000490329,0.0,0.0,619.231,130.2950904,0.0,0.046650723
Cyprus,natural_gas,1992,0.0,0.0,0.0,619.231,130.2950904,0.0,0.0
Cyprus,petroleum_n_other_liquids,1992,0.08019243,0.0,0.0,619.231,130.2950904,0.0,5.0
Cyprus,nuclear,1992,0.0,0.0,0.0,619.231,130.2950904,0.0,0.0
Cyprus,renewables_n_other,1992,0.0,0.0,0.0,619.231,130.2950904,0.0,0.0
Czech Republic,all_energy_types,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,coal,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,natural_gas,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,petroleum_n_other_liquids,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,nuclear,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,renewables_n_other,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CÃ´te dâ€™Ivoire,all_energy_types,1992,0.063606112,0.013973746,55.7456,12812.4,4.964418189,1.141006853,3.8
CÃ´te dâ€™Ivoire,coal,1992,0.0,0.0,55.7456,12812.4,4.964418189,1.141006853,0.0
CÃ´te dâ€™Ivoire,natural_gas,1992,0.0,0.0,55.7456,12812.4,4.964418189,1.141006853,0.0
CÃ´te dâ€™Ivoire,petroleum_n_other_liquids,1992,0.052871116,0.00323875,55.7456,12812.4,4.964418189,1.141006853,3.8
CÃ´te dâ€™Ivoire,nuclear,1992,0.0,0.0,55.7456,12812.4,4.964418189,1.141006853,0.0
CÃ´te dâ€™Ivoire,renewables_n_other,1992,0.010734996,0.010734996,55.7456,12812.4,4.964418189,1.141006853,0.0
Denmark,all_energy_types,1992,0.785509038,0.513678889,192.3527,5173.68,151.8279132,4.083691249,63.198678
Denmark,coal,1992,0.258338683,0.0,192.3527,5173.68,151.8279132,4.083691249,29.52059584
Denmark,natural_gas,1992,0.09420992,0.15983408,192.3527,5173.68,151.8279132,4.083691249,4.75090616
Denmark,petroleum_n_other_liquids,1992,0.403880488,0.338683437,192.3527,5173.68,151.8279132,4.083691249,28.927176
Denmark,nuclear,1992,0.0,0.0,192.3527,5173.68,151.8279132,4.083691249,0.0
Denmark,renewables_n_other,1992,0.029079947,0.015161372,192.3527,5173.68,151.8279132,4.083691249,0.0
Djibouti,all_energy_types,1992,0.023776751,0.0,2.6348,606.39,39.21032801,9.024119781,1.7
Djibouti,coal,1992,0.0,0.0,2.6348,606.39,39.21032801,9.024119781,0.0
Djibouti,natural_gas,1992,0.0,0.0,2.6348,606.39,39.21032801,9.024119781,0.0
Djibouti,petroleum_n_other_liquids,1992,0.023776751,0.0,2.6348,606.39,39.21032801,9.024119781,1.7
Djibouti,nuclear,1992,0.0,0.0,2.6348,606.39,39.21032801,9.024119781,0.0
Djibouti,renewables_n_other,1992,0.0,0.0,2.6348,606.39,39.21032801,9.024119781,0.0
Dominica,all_energy_types,1992,0.000896773,0.000165472,0.531289,70.546,12.71189253,1.687919702,0.05845
Dominica,coal,1992,0.0,0.0,0.531289,70.546,12.71189253,1.687919702,0.0
Dominica,natural_gas,1992,0.0,0.0,0.531289,70.546,12.71189253,1.687919702,0.0
Dominica,petroleum_n_other_liquids,1992,0.000731301,0.0,0.531289,70.546,12.71189253,1.687919702,0.05845
Dominica,nuclear,1992,0.0,0.0,0.531289,70.546,12.71189253,1.687919702,0.0
Dominica,renewables_n_other,1992,0.000165472,0.000165472,0.531289,70.546,12.71189253,1.687919702,0.0
Dominican Republic,all_energy_types,1992,0.143400585,0.00573981,45.7776,7408.34,19.35664196,3.132549213,8.746251712
Dominican Republic,coal,1992,0.000429567,0.0,45.7776,7408.34,19.35664196,3.132549213,0.046251712
Dominican Republic,natural_gas,1992,0.0,0.0,45.7776,7408.34,19.35664196,3.132549213,0.0
Dominican Republic,petroleum_n_other_liquids,1992,0.13719144,0.0,45.7776,7408.34,19.35664196,3.132549213,8.7
Dominican Republic,nuclear,1992,0.0,0.0,45.7776,7408.34,19.35664196,3.132549213,0.0
Dominican Republic,renewables_n_other,1992,0.005779578,0.00573981,45.7776,7408.34,19.35664196,3.132549213,0.0
Ecuador,all_energy_types,1992,0.296282202,0.763434486,84.0397,10716.1,27.64832374,3.525502852,14.22252046
Ecuador,coal,1992,0.0,0.0,84.0397,10716.1,27.64832374,3.525502852,0.0
Ecuador,natural_gas,1992,0.00459095,0.00459095,84.0397,10716.1,27.64832374,3.525502852,0.222520456
Ecuador,petroleum_n_other_liquids,1992,0.240767244,0.707919528,84.0397,10716.1,27.64832374,3.525502852,14.0
Ecuador,nuclear,1992,0.0,0.0,84.0397,10716.1,27.64832374,3.525502852,0.0
Ecuador,renewables_n_other,1992,0.050924008,0.050924008,84.0397,10716.1,27.64832374,3.525502852,0.0
Egypt,all_energy_types,1992,1.426827155,2.38828841,394.87,58666.8,24.32086214,3.613409869,89.49524843
Egypt,coal,1992,0.028588129,0.0,394.87,58666.8,24.32086214,3.613409869,2.663592495
Egypt,natural_gas,1992,0.365403,0.365532922,394.87,58666.8,24.32086214,3.613409869,17.83165593
Egypt,petroleum_n_other_liquids,1992,0.946016304,1.935312844,394.87,58666.8,24.32086214,3.613409869,69.0
Egypt,nuclear,1992,0.0,0.0,394.87,58666.8,24.32086214,3.613409869,0.0
Egypt,renewables_n_other,1992,0.086819722,0.087442644,394.87,58666.8,24.32086214,3.613409869,0.0
El Salvador,all_energy_types,1992,0.059988619,0.014406406,28.2175,5416.33,11.07551032,2.125936699,2.8
El Salvador,coal,1992,0.0,0.0,28.2175,5416.33,11.07551032,2.125936699,0.0
El Salvador,natural_gas,1992,0.0,0.0,28.2175,5416.33,11.07551032,2.125936699,0.0
El Salvador,petroleum_n_other_liquids,1992,0.045404789,0.0,28.2175,5416.33,11.07551032,2.125936699,2.8
El Salvador,nuclear,1992,0.0,0.0,28.2175,5416.33,11.07551032,2.125936699,0.0
El Salvador,renewables_n_other,1992,0.01458383,0.014406406,28.2175,5416.33,11.07551032,2.125936699,0.0
Equatorial Guinea,all_energy_types,1992,0.001740224,0.003220402,0.493705,447.269,3.890776548,3.524825019,0.1
Equatorial Guinea,coal,1992,0.0,0.0,0.493705,447.269,3.890776548,3.524825019,0.0
Equatorial Guinea,natural_gas,1992,0.0,0.0,0.493705,447.269,3.890776548,3.524825019,0.0
Equatorial Guinea,petroleum_n_other_liquids,1992,0.00171954,0.003199718,0.493705,447.269,3.890776548,3.524825019,0.1
Equatorial Guinea,nuclear,1992,0.0,0.0,0.493705,447.269,3.890776548,3.524825019,0.0
Equatorial Guinea,renewables_n_other,1992,2.07e-05,2.07e-05,0.493705,447.269,3.890776548,3.524825019,0.0
Eritrea,all_energy_types,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,coal,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,natural_gas,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,petroleum_n_other_liquids,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,nuclear,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,renewables_n_other,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,all_energy_types,1992,0.115116904,1.03e-05,17.3815,1511.3,76.17078261,6.622955657,0.0
Estonia,coal,1992,0.004742948,0.0,17.3815,1511.3,76.17078261,6.622955657,0.0
Estonia,natural_gas,1992,0.05275812,0.0,17.3815,1511.3,76.17078261,6.622955657,0.0
Estonia,petroleum_n_other_liquids,1992,0.068781071,0.0,17.3815,1511.3,76.17078261,6.622955657,0.0
Estonia,nuclear,1992,0.0,0.0,17.3815,1511.3,76.17078261,6.622955657,0.0
Estonia,renewables_n_other,1992,-0.011165235,1.03e-05,17.3815,1511.3,76.17078261,6.622955657,0.0
Eswatini,all_energy_types,1992,0.011787361,0.004419816,4.67269,866.995,13.5956505,2.522607108,0.670174263
Eswatini,coal,1992,0.002330732,0.002330732,4.67269,866.995,13.5956505,2.522607108,0.270174263
Eswatini,natural_gas,1992,0.0,0.0,4.67269,866.995,13.5956505,2.522607108,0.0
Eswatini,petroleum_n_other_liquids,1992,0.005432941,0.0,4.67269,866.995,13.5956505,2.522607108,0.4
Eswatini,nuclear,1992,0.0,0.0,4.67269,866.995,13.5956505,2.522607108,0.0
Eswatini,renewables_n_other,1992,0.004023688,0.002089084,4.67269,866.995,13.5956505,2.522607108,0.0
Ethiopia,all_energy_types,1992,0.061591266,0.011655434,28.3532,51423.6,1.197723734,2.172286239,2.5
Ethiopia,coal,1992,0.0,0.0,28.3532,51423.6,1.197723734,2.172286239,0.0
Ethiopia,natural_gas,1992,0.0,0.0,28.3532,51423.6,1.197723734,2.172286239,0.0
Ethiopia,petroleum_n_other_liquids,1992,0.049935832,0.0,28.3532,51423.6,1.197723734,2.172286239,2.5
Ethiopia,nuclear,1992,0.0,0.0,28.3532,51423.6,1.197723734,2.172286239,0.0
Ethiopia,renewables_n_other,1992,0.011655434,0.011655434,28.3532,51423.6,1.197723734,2.172286239,0.0
Falkland Islands,all_energy_types,1992,0.000213195,0.0,0.0,0.0,0.0,0.0,0.02519
Falkland Islands,coal,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,natural_gas,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,petroleum_n_other_liquids,1992,0.000213195,0.0,0.0,0.0,0.0,0.0,0.02519
Falkland Islands,nuclear,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,renewables_n_other,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,all_energy_types,1992,0.00924637,0.000858386,0.0,0.0,0.0,0.0,0.0
Faroe Islands,coal,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,natural_gas,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,petroleum_n_other_liquids,1992,0.008387984,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,nuclear,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,renewables_n_other,1992,0.000858386,0.000858386,0.0,0.0,0.0,0.0,0.0
Fiji,all_energy_types,1992,0.016732291,0.004198852,5.2143,744.47,22.47543963,3.208923641,0.832255604
Fiji,coal,1992,0.000396988,0.0,5.2143,744.47,22.47543963,3.208923641,0.032255604
Fiji,natural_gas,1992,0.0,0.0,5.2143,744.47,22.47543963,3.208923641,0.0
Fiji,petroleum_n_other_liquids,1992,0.01213645,0.0,5.2143,744.47,22.47543963,3.208923641,0.8
Fiji,nuclear,1992,0.0,0.0,5.2143,744.47,22.47543963,3.208923641,0.0
Fiji,renewables_n_other,1992,0.004198852,0.004198852,5.2143,744.47,22.47543963,3.208923641,0.0
Finland,all_energy_types,1992,1.149508902,0.393955444,141.0681,5045.24,227.8402816,8.1486098,51.56863398
Finland,coal,1992,0.12320935,0.0,141.0681,5045.24,227.8402816,8.1486098,15.53880531
Finland,natural_gas,1992,0.1054179,0.0,141.0681,5045.24,227.8402816,8.1486098,5.385251667
Finland,petroleum_n_other_liquids,1992,0.478257866,0.0,141.0681,5045.24,227.8402816,8.1486098,30.644577
Finland,nuclear,1992,0.188056566,0.188056566,141.0681,5045.24,227.8402816,8.1486098,0.0
Finland,renewables_n_other,1992,0.25456722,0.205898878,141.0681,5045.24,227.8402816,8.1486098,0.0
Former Czechoslovakia,all_energy_types,1992,2.639151327,1.768362297,0.0,0.0,0.0,0.0,210.4680626
Former Czechoslovakia,coal,1992,1.437831741,1.430727054,0.0,0.0,0.0,0.0,153.8522395
Former Czechoslovakia,natural_gas,1992,0.400314,0.00963286,0.0,0.0,0.0,0.0,26.04530544
